"Lake","Date","Year","DOY","Depth","Temperature"
"L",2000-08-21,2000,234,7,19.5
"L",2000-08-21,2000,234,8,19.5
"L",2000-08-21,2000,234,9,19.5
"L",2000-08-21,2000,234,10,19.5
"L",2000-08-21,2000,234,11,19.5
"L",2000-08-21,2000,234,12,19.5
"L",2000-08-21,2000,234,13,19.5
"L",2000-08-21,2000,234,14,19.5
"L",2000-08-21,2000,234,15,19.7
"L",2000-08-21,2000,234,16,19.5
"L",2000-08-21,2000,234,17,19.5
"L",2000-08-21,2000,234,18,19.5
"L",2000-08-21,2000,234,19,19.5
"L",2000-08-21,2000,234,20,19.5
"L",2000-08-21,2000,234,21,19.5
"L",2000-08-21,2000,234,22,19.5
"L",2001-05-14,2001,134,0,13
"L",2001-05-14,2001,134,1,12.5
"L",2001-05-14,2001,134,2,11.5
"L",2001-05-14,2001,134,3,11
"L",2001-05-14,2001,134,4,10
"L",2001-05-14,2001,134,5,9.3
"L",2001-05-14,2001,134,6,8.8
"L",2001-05-14,2001,134,7,8.3
"L",2001-05-14,2001,134,8,8
"L",2001-05-14,2001,134,9,7.7
"L",2001-05-14,2001,134,10,7.3
"L",2001-05-14,2001,134,11,7
"L",2001-05-14,2001,134,12,6.6
"L",2001-05-14,2001,134,13,6.4
"L",2001-05-14,2001,134,14,6.2
"L",2001-05-14,2001,134,15,6
"L",2001-05-14,2001,134,16,6
"L",2001-05-14,2001,134,17,5.8
"L",2001-05-14,2001,134,18,5.6
"L",2001-05-14,2001,134,19,5.7
"L",2001-05-14,2001,134,20,5.7
"L",2001-05-14,2001,134,21,5.6
"L",2001-05-14,2001,134,22,5.6
"L",2001-05-30,2001,150,0,13
"L",2001-05-30,2001,150,1,12.5
"L",2001-05-30,2001,150,2,12
"L",2001-05-30,2001,150,3,12
"L",2001-05-30,2001,150,4,12.1
"L",2001-05-30,2001,150,5,12.1
"L",2001-05-30,2001,150,6,12
"L",2001-05-30,2001,150,7,11.8
"L",2001-05-30,2001,150,8,11.8
"L",2001-05-30,2001,150,9,11.8
"L",2001-05-30,2001,150,10,11.8
"L",2001-05-30,2001,150,11,11.9
"L",2001-05-30,2001,150,12,11.9
"L",2001-05-30,2001,150,13,11.8
"L",2001-05-30,2001,150,14,12
"L",2001-05-30,2001,150,15,11.8
"L",2001-05-30,2001,150,16,11.8
"L",2001-05-30,2001,150,17,11.6
"L",2001-05-30,2001,150,18,11.7
"L",2001-05-30,2001,150,19,11.7
"L",2001-06-12,2001,163,0,16
"L",2001-06-12,2001,163,1,15.8
"L",2001-06-12,2001,163,2,15.4
"L",2001-06-12,2001,163,3,15.1
"L",2001-06-12,2001,163,4,15
"L",2001-06-12,2001,163,5,14.8
"L",2001-06-12,2001,163,6,14.8
"L",2001-06-12,2001,163,7,14.6
"L",2001-06-12,2001,163,8,14.6
"L",2001-06-12,2001,163,9,14.5
"L",2001-06-12,2001,163,10,14.3
"L",2001-06-12,2001,163,11,14.3
"L",2001-06-12,2001,163,12,14.2
"L",2001-06-12,2001,163,13,14
"L",2001-06-12,2001,163,14,13.5
"L",2001-06-12,2001,163,15,12.2
"L",2001-06-12,2001,163,16,12.1
"L",2001-06-12,2001,163,17,12
"L",2001-06-12,2001,163,18,12
"L",2001-06-12,2001,163,19,12
"L",2001-06-12,2001,163,20,12
"L",2001-06-12,2001,163,21,12
"L",2001-06-12,2001,163,22,12
"L",2001-06-21,2001,172,0,18
"L",2001-06-21,2001,172,1,17.3
"L",2001-06-21,2001,172,2,16.9
"L",2001-06-21,2001,172,3,16.9
"L",2001-06-21,2001,172,4,16.7
"L",2001-06-21,2001,172,5,16.3
"L",2001-06-21,2001,172,6,16
"L",2001-06-21,2001,172,7,15.7
"L",2001-06-21,2001,172,8,15.7
"L",2001-06-21,2001,172,9,15.5
"L",2001-06-21,2001,172,10,15.5
"L",2001-06-21,2001,172,11,15.5
"L",2001-06-21,2001,172,12,15.5
"L",2001-06-21,2001,172,13,15.3
"L",2001-06-21,2001,172,14,15.2
"L",2001-06-21,2001,172,15,15.15
"L",2001-06-21,2001,172,16,15.1
"L",2001-06-21,2001,172,17,14.95
"L",2001-06-21,2001,172,18,13.9
"L",2001-06-21,2001,172,19,12.8
"L",2001-06-21,2001,172,20,12.7
"L",2001-06-21,2001,172,21,12.5
"L",2001-06-21,2001,172,22,12.5
"L",2001-07-10,2001,191,0,21
"L",2001-07-10,2001,191,1,21
"L",2001-07-10,2001,191,2,21
"L",2001-07-10,2001,191,3,21
"L",2001-07-10,2001,191,4,21
"L",2001-07-10,2001,191,5,20.5
"L",2001-07-10,2001,191,6,20
"L",2001-07-10,2001,191,7,19.5
"L",2001-07-10,2001,191,8,19.5
"L",2001-07-10,2001,191,9,19.5
"L",2001-07-10,2001,191,10,19.5
"L",2001-07-10,2001,191,11,19
"L",2001-07-10,2001,191,12,19
"L",2001-07-10,2001,191,13,19
"L",2001-07-10,2001,191,14,19
"L",2001-07-10,2001,191,15,19
"L",2001-07-10,2001,191,16,18.9
"L",2001-07-10,2001,191,17,18.9
"L",2001-07-10,2001,191,18,18.9
"L",2001-07-10,2001,191,19,18.7
"L",2001-07-10,2001,191,20,18.5
"L",2001-07-10,2001,191,21,18
"L",2001-07-10,2001,191,22,17.5
"L",2001-07-26,2001,207,0,20
"L",2001-07-26,2001,207,1,20
"L",2001-07-26,2001,207,2,20
"L",2001-07-26,2001,207,3,20
"L",2001-07-26,2001,207,4,20
"L",2001-07-26,2001,207,5,20
"L",2001-07-26,2001,207,6,20
"L",2001-07-26,2001,207,7,20
"L",2001-07-26,2001,207,8,20
"L",2001-07-26,2001,207,9,20
"L",2001-07-26,2001,207,10,20
"L",2001-07-26,2001,207,11,20
"L",2001-07-26,2001,207,12,20
"L",2001-07-26,2001,207,13,20
"L",2001-07-26,2001,207,14,19.8
"L",2001-07-26,2001,207,15,19.8
"L",2001-07-26,2001,207,16,19.7
"L",2001-07-26,2001,207,17,19.8
"L",2001-07-26,2001,207,18,19.5
"L",2001-07-26,2001,207,19,19.5
"L",2001-07-26,2001,207,20,19.4
"L",2001-08-07,2001,219,0,22.2
"L",2001-08-07,2001,219,1,22
"L",2001-08-07,2001,219,2,22
"L",2001-08-07,2001,219,3,22
"L",2001-08-07,2001,219,4,22
"L",2001-08-07,2001,219,5,22
"L",2001-08-07,2001,219,6,21.9
"L",2001-08-07,2001,219,7,21.6
"L",2001-08-07,2001,219,8,21.2
"L",2001-08-07,2001,219,9,21.1
"L",2001-08-07,2001,219,10,21
"L",2001-08-07,2001,219,11,20.5
"L",2001-08-07,2001,219,12,20.3
"L",2001-08-07,2001,219,13,20.1
"L",2001-08-07,2001,219,14,20
"L",2001-08-07,2001,219,15,20
"L",2001-08-07,2001,219,16,20
"L",2001-08-07,2001,219,17,20
"L",2001-08-07,2001,219,18,19.9
"L",2001-08-07,2001,219,19,19.8
"L",2001-08-20,2001,232,0,21.3
"L",2001-08-20,2001,232,1,21.1
"L",2001-08-20,2001,232,2,21
"L",2001-08-20,2001,232,3,21
"L",2001-08-20,2001,232,4,20.9
"L",2001-08-20,2001,232,5,20.9
"L",2001-08-20,2001,232,6,20.8
"L",2001-08-20,2001,232,7,20.8
"L",2001-08-20,2001,232,8,20.8
"L",2001-08-20,2001,232,9,20.8
"L",2001-08-20,2001,232,10,20.8
"L",2001-08-20,2001,232,11,20.8
"L",2001-08-20,2001,232,12,20.8
"L",2001-08-20,2001,232,13,20.7
"L",2001-08-20,2001,232,14,20.7
"L",2001-08-20,2001,232,15,20.6
"L",2001-08-20,2001,232,16,20.6
"L",2001-08-20,2001,232,17,20.5
"L",2001-08-20,2001,232,18,20.5
"L",2001-08-20,2001,232,19,20.5
"L",2001-08-20,2001,232,20,20.5
"L",2001-08-20,2001,232,21,20.4
"L",2001-08-20,2001,232,22,20.3
"L",2002-05-17,2002,137,0,6.5
"L",2002-05-17,2002,137,1,6
"L",2002-05-17,2002,137,2,6
"L",2002-05-17,2002,137,3,5.8
"L",2002-05-17,2002,137,4,5.5
"L",2002-05-17,2002,137,5,5.5
"L",2002-05-17,2002,137,6,5.3
"L",2002-05-17,2002,137,7,5
"L",2002-05-17,2002,137,8,4.9
"L",2002-05-17,2002,137,9,4.9
"L",2002-05-17,2002,137,10,4.9
"L",2002-05-17,2002,137,11,4.9
"L",2002-05-17,2002,137,12,4.8
"L",2002-05-17,2002,137,13,4.7
"L",2002-05-17,2002,137,14,4.7
"L",2002-05-17,2002,137,15,4.5
"L",2002-05-17,2002,137,16,4.5
"L",2002-05-17,2002,137,17,4.3
"L",2002-05-17,2002,137,18,4.1
"L",2002-05-17,2002,137,19,4
"L",2002-05-17,2002,137,20,4
"L",2002-05-31,2002,151,0,12
"L",2002-05-31,2002,151,1,11.5
"L",2002-05-31,2002,151,2,11
"L",2002-05-31,2002,151,3,11
"L",2002-05-31,2002,151,4,11
"L",2002-05-31,2002,151,5,10.5
"L",2002-05-31,2002,151,6,10
"L",2002-05-31,2002,151,7,10
"L",2002-05-31,2002,151,8,9.5
"L",2002-05-31,2002,151,9,9.5
"L",2002-05-31,2002,151,10,9
"L",2002-05-31,2002,151,11,9
"L",2002-05-31,2002,151,12,9
"L",2002-05-31,2002,151,13,9
"L",2002-05-31,2002,151,14,8.5
"L",2002-05-31,2002,151,15,8.5
"L",2002-05-31,2002,151,16,8.5
"L",2002-05-31,2002,151,17,8
"L",2002-05-31,2002,151,18,7.5
"L",2002-05-31,2002,151,19,7.5
"L",2002-05-31,2002,151,20,7
"L",2002-05-31,2002,151,21,7
"L",2002-05-31,2002,151,22,7
"L",2002-06-12,2002,163,0,10.5
"L",2002-06-12,2002,163,1,10.5
"L",2002-06-12,2002,163,2,10.5
"L",2002-06-12,2002,163,3,10.5
"L",2002-06-12,2002,163,4,10.5
"L",2002-06-12,2002,163,5,10.5
"L",2002-06-12,2002,163,6,10.5
"L",2002-06-12,2002,163,7,10.5
"L",2002-06-12,2002,163,8,10.5
"L",2002-06-12,2002,163,9,10.5
"L",2002-06-12,2002,163,10,10.5
"L",2002-06-12,2002,163,11,10.5
"L",2002-06-12,2002,163,12,10.5
"L",2002-06-12,2002,163,13,10.5
"L",2002-06-12,2002,163,14,10.5
"L",2002-06-12,2002,163,15,10.5
"L",2002-06-12,2002,163,16,10
"L",2002-06-12,2002,163,17,10
"L",2002-06-12,2002,163,18,10
"L",2002-06-12,2002,163,19,10
"L",2002-06-12,2002,163,20,10
"L",2002-06-12,2002,163,21,10
"L",2002-06-12,2002,163,22,10
"L",2002-06-28,2002,179,0,21.5
"L",2002-06-28,2002,179,1,20
"L",2002-06-28,2002,179,2,19
"L",2002-06-28,2002,179,3,18.5
"L",2002-06-28,2002,179,4,18
"L",2002-06-28,2002,179,5,17.5
"L",2002-06-28,2002,179,6,17
"L",2002-06-28,2002,179,7,17
"L",2002-06-28,2002,179,8,17
"L",2002-06-28,2002,179,9,16.5
"L",2002-06-28,2002,179,10,16
"L",2002-06-28,2002,179,11,15.5
"L",2002-06-28,2002,179,12,15
"L",2002-06-28,2002,179,13,14.5
"L",2002-06-28,2002,179,14,14
"L",2002-06-28,2002,179,15,13
"L",2002-06-28,2002,179,16,13
"L",2002-06-28,2002,179,17,13
"L",2002-06-28,2002,179,18,12.5
"L",2002-06-28,2002,179,19,12
"L",2002-06-28,2002,179,20,12
"L",2002-06-28,2002,179,21,12
"L",2002-06-28,2002,179,22,12
"L",2002-06-28,2002,179,23,12
"L",2002-07-12,2002,193,0,21.3
"L",2002-07-12,2002,193,1,20
"L",2002-07-12,2002,193,2,19.5
"L",2002-07-12,2002,193,3,19.2
"L",2002-07-12,2002,193,4,19
"L",2002-07-12,2002,193,5,19
"L",2002-07-12,2002,193,6,18.9
"L",2002-07-12,2002,193,7,18.9
"L",2002-07-12,2002,193,8,18.9
"L",2002-07-12,2002,193,9,18.8
"L",2002-07-12,2002,193,10,18.8
"L",2002-07-12,2002,193,11,18.7
"L",2002-07-12,2002,193,12,18.7
"L",2002-07-12,2002,193,13,18.6
"L",2002-07-12,2002,193,14,18.6
"L",2002-07-12,2002,193,15,18.5
"L",2002-07-12,2002,193,16,17.8
"L",2002-07-12,2002,193,17,17.54
"L",2002-07-12,2002,193,18,15.8
"L",2002-07-12,2002,193,19,15
"L",2002-07-12,2002,193,20,14.3
"L",2002-07-12,2002,193,21,14.1
"L",2002-07-12,2002,193,22,14
"L",2002-07-12,2002,193,23,13.5
"L",2002-07-12,2002,193,24,13.2
"L",2002-07-25,2002,206,0,24
"L",2002-07-25,2002,206,1,23
"L",2002-07-25,2002,206,2,22.5
"L",2002-07-25,2002,206,3,22
"L",2002-07-25,2002,206,4,21
"L",2002-07-25,2002,206,5,21
"L",2002-07-25,2002,206,6,21
"L",2002-07-25,2002,206,7,21
"L",2002-07-25,2002,206,8,20.5
"L",2002-07-25,2002,206,9,20.5
"L",2002-07-25,2002,206,10,20.5
"L",2002-07-25,2002,206,11,20.5
"L",2002-07-25,2002,206,12,20
"L",2002-07-25,2002,206,13,20
"L",2002-07-25,2002,206,14,20
"L",2002-07-25,2002,206,15,20
"L",2002-07-25,2002,206,16,20
"L",2002-07-25,2002,206,17,19.5
"L",2002-07-25,2002,206,18,18
"L",2002-07-25,2002,206,19,17
"L",2002-07-25,2002,206,20,17
"L",2002-07-25,2002,206,21,16
"L",2002-07-25,2002,206,22,16
"L",2002-07-25,2002,206,23,16
"L",2002-08-14,2002,226,0,19
"L",2002-08-14,2002,226,1,18.5
"L",2002-08-14,2002,226,2,18
"L",2002-08-14,2002,226,3,18
"L",2002-08-14,2002,226,4,18
"L",2002-08-14,2002,226,5,18
"L",2002-08-14,2002,226,6,18
"L",2002-08-14,2002,226,7,18
"L",2002-08-14,2002,226,8,18
"L",2002-08-14,2002,226,9,18
"L",2002-08-14,2002,226,10,18
"L",2002-08-14,2002,226,11,18
"L",2002-08-14,2002,226,12,18
"L",2002-08-14,2002,226,13,18
"L",2002-08-14,2002,226,14,18
"L",2002-08-14,2002,226,15,18
"L",2002-08-14,2002,226,16,18
"L",2002-08-14,2002,226,17,18
"L",2002-08-14,2002,226,18,18
"L",2002-08-14,2002,226,19,18
"L",2002-08-14,2002,226,20,18
"L",2002-08-14,2002,226,21,18
"L",2002-08-26,2002,238,0,19.8
"L",2002-08-26,2002,238,1,19.3
"L",2002-08-26,2002,238,2,19.3
"L",2002-08-26,2002,238,3,19.2
"L",2002-08-26,2002,238,4,18.7
"L",2002-08-26,2002,238,5,18.3
"L",2002-08-26,2002,238,6,18.2
"L",2002-08-26,2002,238,7,18
"L",2002-08-26,2002,238,8,17.8
"L",2002-08-26,2002,238,9,17.7
"L",2002-08-26,2002,238,10,17.6
"L",2002-08-26,2002,238,11,17.4
"L",2002-08-26,2002,238,12,17.2
"L",2002-08-26,2002,238,13,17.2
"L",2002-08-26,2002,238,14,17.1
"L",2002-08-26,2002,238,15,17.1
"L",2002-08-26,2002,238,16,17
"L",2002-08-26,2002,238,17,17
"L",2002-08-26,2002,238,18,17
"L",2002-08-26,2002,238,19,16.9
"L",2002-08-26,2002,238,20,16.9
"L",2002-08-26,2002,238,21,16.9
"L",2002-08-26,2002,238,22,16.9
"L",2003-05-20,2003,140,0,9.3
"L",2003-05-20,2003,140,1,9.3
"L",2003-05-20,2003,140,2,9.3
"L",2003-05-20,2003,140,3,9.3
"L",2003-05-20,2003,140,4,9.3
"L",2003-05-20,2003,140,5,9.3
"L",2003-05-20,2003,140,6,9.3
"L",2003-05-20,2003,140,7,9.3
"L",2003-05-20,2003,140,8,9.2
"L",2003-05-20,2003,140,9,9.2
"L",2003-05-20,2003,140,10,9.2
"L",2003-05-20,2003,140,11,9.2
"L",2003-05-20,2003,140,12,9.1
"L",2003-05-20,2003,140,13,9.1
"L",2003-05-20,2003,140,14,9.1
"L",2003-05-20,2003,140,15,9
"L",2003-05-30,2003,150,0,13.1
"L",2003-05-30,2003,150,1,13
"L",2003-05-30,2003,150,2,13
"L",2003-05-30,2003,150,3,12.9
"L",2003-05-30,2003,150,4,12.9
"L",2003-05-30,2003,150,5,12.8
"L",2003-05-30,2003,150,6,12.8
"L",2003-05-30,2003,150,7,12.8
"L",2003-05-30,2003,150,8,12.8
"L",2003-05-30,2003,150,9,12.8
"L",2003-05-30,2003,150,10,12.8
"L",2003-05-30,2003,150,11,12.8
"L",2003-05-30,2003,150,12,12.8
"L",2003-05-30,2003,150,13,12.8
"L",2003-05-30,2003,150,14,12.6
"L",2003-05-30,2003,150,15,12.5
"L",2003-06-17,2003,168,0,19.6
"L",2003-06-17,2003,168,1,19.6
"L",2003-06-17,2003,168,2,19.5
"L",2003-06-17,2003,168,3,19.4
"L",2003-06-17,2003,168,4,19.4
"L",2003-06-17,2003,168,5,18.8
"L",2003-06-17,2003,168,6,18.4
"L",2003-06-17,2003,168,7,18.3
"L",2003-06-17,2003,168,8,18
"L",2003-06-17,2003,168,9,17.9
"L",2003-06-17,2003,168,10,17.8
"L",2003-06-17,2003,168,11,17.7
"L",2003-06-17,2003,168,12,17.7
"L",2003-06-17,2003,168,13,17.7
"L",2003-06-17,2003,168,14,17.7
"L",2003-06-17,2003,168,15,17.4
"L",2003-07-02,2003,183,0,19.6
"L",2003-07-02,2003,183,1,19.6
"L",2003-07-02,2003,183,2,19.5
"L",2003-07-02,2003,183,3,19.4
"L",2003-07-02,2003,183,4,19.4
"L",2003-07-02,2003,183,5,18.8
"L",2003-07-02,2003,183,6,18.4
"L",2003-07-02,2003,183,7,18.3
"L",2003-07-02,2003,183,8,18
"L",2003-07-02,2003,183,9,17.9
"L",2003-07-02,2003,183,10,17.8
"L",2003-07-02,2003,183,11,17.7
"L",2003-07-02,2003,183,12,17.7
"L",2003-07-02,2003,183,13,17.7
"L",2003-07-02,2003,183,14,17.7
"L",2003-07-02,2003,183,15,17.4
"L",2003-07-11,2003,192,0,20.5
"L",2003-07-11,2003,192,1,18.7
"L",2003-07-11,2003,192,2,18.5
"L",2003-07-11,2003,192,3,18.4
"L",2003-07-11,2003,192,4,18.3
"L",2003-07-11,2003,192,5,18.3
"L",2003-07-11,2003,192,6,18.3
"L",2003-07-11,2003,192,7,18.3
"L",2003-07-11,2003,192,8,18.3
"L",2003-07-11,2003,192,9,18.3
"L",2003-07-11,2003,192,10,18.3
"L",2003-07-11,2003,192,11,18.3
"L",2003-07-11,2003,192,12,18.3
"L",2003-07-11,2003,192,13,18.3
"L",2003-07-11,2003,192,14,18.2
"L",2003-07-11,2003,192,15,18.2
"L",2003-07-28,2003,209,0,22.9
"L",2003-07-28,2003,209,1,21.9
"L",2003-07-28,2003,209,2,21.6
"L",2003-07-28,2003,209,3,21.6
"L",2003-07-28,2003,209,4,21.5
"L",2003-07-28,2003,209,5,21.4
"L",2003-07-28,2003,209,6,21.2
"L",2003-07-28,2003,209,7,21.2
"L",2003-07-28,2003,209,8,21
"L",2003-07-28,2003,209,9,21
"L",2003-07-28,2003,209,10,20.8
"L",2003-07-28,2003,209,11,20.8
"L",2003-07-28,2003,209,12,20.7
"L",2003-07-28,2003,209,13,20.6
"L",2003-07-28,2003,209,14,20.3
"L",2003-07-28,2003,209,15,20.3
"L",2003-08-08,2003,220,0,22
"L",2003-08-08,2003,220,1,21.9
"L",2003-08-08,2003,220,2,21.7
"L",2003-08-08,2003,220,3,21.5
"L",2003-08-08,2003,220,4,21.4
"L",2003-08-08,2003,220,5,21.4
"L",2003-08-08,2003,220,6,21.4
"L",2003-08-08,2003,220,7,21.3
"L",2003-08-08,2003,220,8,21.3
"L",2003-08-08,2003,220,9,21.3
"L",2003-08-08,2003,220,10,21.2
"L",2003-08-08,2003,220,11,21.2
"L",2003-08-08,2003,220,12,21.2
"L",2003-08-08,2003,220,13,21.1
"L",2003-08-08,2003,220,14,21.1
"L",2003-08-08,2003,220,15,21.1
"L",2003-08-08,2003,220,16,21
"L",2003-08-08,2003,220,17,21
"L",2003-08-08,2003,220,18,21
"L",2003-08-08,2003,220,19,21
"L",2003-08-08,2003,220,20,21
"L",2003-08-08,2003,220,21,21
"L",2003-08-22,2003,234,0,21.8
"L",2003-08-22,2003,234,1,21.8
"L",2003-08-22,2003,234,2,21.8
"L",2003-08-22,2003,234,3,21.8
"L",2003-08-22,2003,234,4,21.8
"L",2003-08-22,2003,234,5,21.8
"L",2003-08-22,2003,234,6,21.8
"L",2003-08-22,2003,234,7,21.8
"L",2003-08-22,2003,234,8,21.8
"L",2003-08-22,2003,234,9,21.8
"L",2003-08-22,2003,234,10,21.8
"L",2003-08-22,2003,234,11,21.7
"L",2003-08-22,2003,234,12,21.7
"L",2003-08-22,2003,234,13,21.7
"L",2003-08-22,2003,234,14,21.7
"L",2003-08-22,2003,234,15,21.7
"L",2004-05-10,2004,131,0,7
"L",2004-05-10,2004,131,1,6.800000191
"L",2004-05-10,2004,131,2,6.599999905
"L",2004-05-10,2004,131,3,6.5
"L",2004-05-10,2004,131,4,6.400000095
"L",2004-05-10,2004,131,5,6.400000095
"L",2004-05-10,2004,131,6,6.300000191
"L",2004-05-10,2004,131,7,6.300000191
"L",2004-05-10,2004,131,8,6.300000191
"L",2004-05-10,2004,131,9,6.300000191
"L",2004-05-10,2004,131,10,6.300000191
"L",2004-05-10,2004,131,11,6.300000191
"L",2004-05-10,2004,131,12,6.300000191
"L",2004-05-10,2004,131,13,6.300000191
"L",2004-05-10,2004,131,14,6.300000191
"L",2004-05-10,2004,131,15,6.300000191
"L",2004-05-10,2004,131,16,6.300000191
"L",2004-05-10,2004,131,17,6.300000191
"L",2004-05-10,2004,131,18,6.300000191
"L",2004-05-25,2004,146,0,8.300000191
"L",2004-05-25,2004,146,1,8.199999809
"L",2004-05-25,2004,146,2,8.199999809
"L",2004-05-25,2004,146,3,8.100000381
"L",2004-05-25,2004,146,4,8.100000381
"L",2004-05-25,2004,146,5,8.100000381
"L",2004-05-25,2004,146,6,8.100000381
"L",2004-05-25,2004,146,7,8.100000381
"L",2004-05-25,2004,146,8,8.100000381
"L",2004-05-25,2004,146,9,8
"L",2004-05-25,2004,146,10,8.100000381
"L",2004-05-25,2004,146,11,8.100000381
"L",2004-05-25,2004,146,12,8
"L",2004-05-25,2004,146,13,8
"L",2004-05-25,2004,146,14,8
"L",2004-05-25,2004,146,15,8
"L",2004-05-25,2004,146,16,8
"L",2004-05-25,2004,146,17,8
"L",2004-05-25,2004,146,18,8
"L",2004-05-25,2004,146,19,8
"L",2004-05-25,2004,146,20,8
"L",2004-06-07,2004,159,0,12.69999981
"L",2004-06-07,2004,159,1,12.5
"L",2004-06-07,2004,159,2,12.39999962
"L",2004-06-07,2004,159,3,12.39999962
"L",2004-06-07,2004,159,4,12.30000019
"L",2004-06-07,2004,159,5,12.10000038
"L",2004-06-07,2004,159,6,12
"L",2004-06-07,2004,159,7,12
"L",2004-06-07,2004,159,8,12
"L",2004-06-07,2004,159,9,12
"L",2004-06-07,2004,159,10,11.89999962
"L",2004-06-07,2004,159,11,11.89999962
"L",2004-06-07,2004,159,12,11.89999962
"L",2004-06-07,2004,159,13,11.80000019
"L",2004-06-07,2004,159,14,11.80000019
"L",2004-06-07,2004,159,15,11.80000019
"L",2004-06-07,2004,159,16,11.80000019
"L",2004-06-07,2004,159,17,11.60000038
"L",2004-06-07,2004,159,18,11.5
"L",2004-06-07,2004,159,19,11.39999962
"L",2004-06-07,2004,159,20,11.30000019
"L",2004-06-07,2004,159,21,10.39999962
"L",2004-06-07,2004,159,22,9.899999619
"L",2004-06-07,2004,159,23,9.600000381
"L",2004-06-21,2004,173,0,13.5
"L",2004-06-21,2004,173,1,13.39999962
"L",2004-06-21,2004,173,2,13.30000019
"L",2004-06-21,2004,173,3,13.30000019
"L",2004-06-21,2004,173,4,13.30000019
"L",2004-06-21,2004,173,5,13.30000019
"L",2004-06-21,2004,173,6,13.30000019
"L",2004-06-21,2004,173,7,13.19999981
"L",2004-06-21,2004,173,8,13.19999981
"L",2004-06-21,2004,173,9,13.19999981
"L",2004-06-21,2004,173,10,13.19999981
"L",2004-06-21,2004,173,11,13.19999981
"L",2004-06-21,2004,173,12,13.19999981
"L",2004-06-21,2004,173,13,13.19999981
"L",2004-06-21,2004,173,14,13.10000038
"L",2004-06-21,2004,173,15,13.10000038
"L",2004-06-21,2004,173,16,13.10000038
"L",2004-06-21,2004,173,17,13.10000038
"L",2004-06-21,2004,173,18,13.10000038
"L",2004-06-21,2004,173,19,13.10000038
"L",2004-06-21,2004,173,20,13
"L",2004-06-21,2004,173,21,13
"L",2004-06-21,2004,173,22,12.89999962
"L",2004-07-05,2004,187,0,16.39999962
"L",2004-07-05,2004,187,1,16.29999924
"L",2004-07-05,2004,187,2,16.10000038
"L",2004-07-05,2004,187,3,16
"L",2004-07-05,2004,187,4,16
"L",2004-07-05,2004,187,5,16
"L",2004-07-05,2004,187,6,16
"L",2004-07-05,2004,187,7,15.80000019
"L",2004-07-05,2004,187,8,15.80000019
"L",2004-07-05,2004,187,9,15.69999981
"L",2004-07-05,2004,187,10,15.60000038
"L",2004-07-05,2004,187,11,15.5
"L",2004-07-05,2004,187,12,15.39999962
"L",2004-07-05,2004,187,13,15.39999962
"L",2004-07-05,2004,187,14,15.19999981
"L",2004-07-05,2004,187,15,15.19999981
"L",2004-07-05,2004,187,16,15.10000038
"L",2004-07-05,2004,187,17,15
"L",2004-07-05,2004,187,18,14.89999962
"L",2004-07-05,2004,187,19,14.80000019
"L",2004-07-05,2004,187,20,14.10000038
"L",2004-07-05,2004,187,21,13.89999962
"L",2004-07-19,2004,201,0,23
"L",2004-07-19,2004,201,1,22.79999924
"L",2004-07-19,2004,201,2,21
"L",2004-07-19,2004,201,3,19.89999962
"L",2004-07-19,2004,201,4,19.70000076
"L",2004-07-19,2004,201,5,19.39999962
"L",2004-07-19,2004,201,6,19
"L",2004-07-19,2004,201,7,18.79999924
"L",2004-07-19,2004,201,8,18.70000076
"L",2004-07-19,2004,201,9,18.39999962
"L",2004-07-19,2004,201,10,18
"L",2004-07-19,2004,201,11,17.60000038
"L",2004-07-19,2004,201,12,17.10000038
"L",2004-07-19,2004,201,13,16.60000038
"L",2004-07-19,2004,201,14,16.20000076
"L",2004-07-19,2004,201,15,16
"L",2004-07-19,2004,201,16,15.80000019
"L",2004-07-19,2004,201,17,15.80000019
"L",2004-07-19,2004,201,18,15.69999981
"L",2004-07-19,2004,201,19,15.60000038
"L",2004-07-19,2004,201,20,15.60000038
"L",2004-07-19,2004,201,21,15.60000038
"L",2004-07-19,2004,201,22,15.60000038
"L",2004-07-30,2004,212,0,18.89999962
"L",2004-07-30,2004,212,1,18.89999962
"L",2004-07-30,2004,212,2,18.89999962
"L",2004-07-30,2004,212,3,18.79999924
"L",2004-07-30,2004,212,4,18.79999924
"L",2004-07-30,2004,212,5,18.79999924
"L",2004-07-30,2004,212,6,18.79999924
"L",2004-07-30,2004,212,7,18.70000076
"L",2004-07-30,2004,212,8,18.70000076
"L",2004-07-30,2004,212,9,18.70000076
"L",2004-07-30,2004,212,10,18.70000076
"L",2004-07-30,2004,212,11,18.70000076
"L",2004-07-30,2004,212,12,18.70000076
"L",2004-07-30,2004,212,13,18.60000038
"L",2004-07-30,2004,212,14,18.60000038
"L",2004-07-30,2004,212,15,18.5
"L",2004-07-30,2004,212,16,18.29999924
"L",2004-07-30,2004,212,17,18.29999924
"L",2004-07-30,2004,212,18,18.10000038
"L",2004-07-30,2004,212,19,17.89999962
"L",2004-07-30,2004,212,20,17.5
"L",2004-07-30,2004,212,21,16.70000076
"L",2004-07-30,2004,212,22,16.70000076
"L",2004-07-30,2004,212,23,16.20000076
"L",2004-08-19,2004,232,0,18.20000076
"L",2004-08-19,2004,232,1,18.20000076
"L",2004-08-19,2004,232,2,18.20000076
"L",2004-08-19,2004,232,3,18.20000076
